Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
17,18,44.30386621212165,"[44.30386621212165, 44.30386621212165, 44.30386621212165, 132.02410613346046, 158.4941561890029, 90.5779399371354, 116.08687167136168, 98.7151995661884, 44.30386621212165, 48.34455110161889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GYN,GYN,-,-,Wednesday,6
18,23,329.43264049137025,"[329.43264049137025, 329.43264049137025, 329.43264049137025, 329.43264049137025, 329.43264049137025, 329.43264049137025, 348.6300281757038, 329.43264049137025, 329.43264049137025, 329.43264049137025]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GYN,GYN,-,-,Thursday,6
19,23,39.71315408235637,"[39.71315408235637, 39.71315408235637, 39.71315408235637, 39.71315408235637, 52.0, 39.71315408235637, 39.71315408235637, 39.71315408235637, 39.71315408235637, 39.71315408235637]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GYN,GYN,-,-,Thursday,6
20,23,216.9999999999991,"[216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991, 216.9999999999991]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GYN,GYN,-,-,Thursday,6
21,24,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0]",GYN,GYN,-,-,Thursday,7
22,29,8.386091250435982,"[148.0, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982, 8.386091250435982]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GYN,GYN,-,-,Friday,7
23,14,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 142.9999999999975, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Wednesday,2
24,14,215.27275545521877,"[215.27275545521877, 215.27275545521877, 215.27275545521877, 361.7279333681677, 215.27275545521877, 215.27275545521877, 215.27275545521877, 223.1869833575197, 231.5134576993455, 215.27275545521877]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Wednesday,2
26,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0]","[-0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GASTRO,GASTRO,-,-,Monday,1
27,0,129.94218245299444,"[139.6390372652046, 129.94218245299444, 195.63205631522578, 233.50509032403352, 129.94218245299444, 129.94218245299444, 129.94218245299444, 129.94218245299444, 270.0, 129.94218245299444]","[0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GASTRO,GASTRO,-,-,Monday,1
28,0,275.1419131005789,"[275.1419131005789, 350.6984199435387, 452.18381694982645, 423.17337697468383, 275.1419131005789, 275.1419131005789, 275.1419131005789, 281.54678535773303, 371.5028042279855, 275.1419131005789]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Monday,1
29,7,111.41554635534663,"[111.41554635534663, 111.41554635534663, 253.7945804433573, 111.41554635534663, 207.68630277807517, 111.41554635534663, 254.0, 229.75218468430361, 111.41554635534663, 178.48071625517403]","[-0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GASTRO,GASTRO,-,-,Tuesday,1
30,7,341.1984075686102,"[341.1984075686102, 341.1984075686102, 457.36988864713663, 445.0, 341.1984075686102, 341.1984075686102, 341.33874188169193, 341.1984075686102, 438.0, 341.1984075686102]","[-0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",GASTRO,GASTRO,-,-,Tuesday,1
31,7,0.0,"[0.0, 0.0, 176.0, 0.0, 0.0, 0.0, 0.0, 132.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Tuesday,1
32,13,0.0,"[0.0, 311.9999999999943, 233.99999999998562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Wednesday,1
33,13,283.89100828728806,"[428.0, 417.086037713401, 384.5331522986028, 358.9999999999999, 384.8456018116751, 283.89100828728806, 283.89100828728806, 283.89100828728806, 283.89100828728806, 346.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Wednesday,1
34,21,31.093318082414157,"[348.0, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157, 31.093318082414157]","[-0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Thursday,2
35,26,43.88019387107257,"[43.88019387107257, 43.88019387107257, 43.88019387107257, 43.88019387107257, 43.88019387107257, 43.88019387107257, 82.0, 43.88019387107257, 43.88019387107257, 43.88019387107257]","[1.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0]",GASTRO,GASTRO,-,-,Friday,2
36,2,216.7175046816664,"[282.5804955171725, 229.54852984423223, 216.7175046816664, 216.7175046816664, 216.7175046816664, 216.7175046816664, 216.7175046816664, 216.7175046816664, 350.91573479678254, 303.3970042078875]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0]",ORTH,ORTH,-,-,Monday,4
37,8,0.0,"[0.0, 260.0, 178.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Tuesday,4
38,20,229.62535968433025,"[229.62535968433025, 229.62535968433025, 229.62535968433025, 237.45571688019626, 229.62535968433025, 229.62535968433025, 235.19020722131685, 229.62535968433025, 229.62535968433025, 262.3094517382022]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Wednesday,10
39,28,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Friday,4
41,2,-2.2737367544323206e-12,"[-2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, -2.2737367544323206e-12, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Monday,4
42,8,157.47369019823765,"[157.47369019823765, 334.6755659471148, 260.59274099619427, 257.579408835217, 157.47369019823765, 184.0, 157.47369019823765, 234.49948771565823, 178.41756985080707, 246.54109572504078]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Tuesday,4
43,9,198.69495893147655,"[198.69495893147655, 198.69495893147655, 198.69495893147655, 205.24485550534177, 324.0, 198.69495893147655, 198.69495893147655, 198.69495893147655, 198.69495893147655, 198.69495893147655]","[0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Tuesday,5
44,9,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Tuesday,5
45,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Wednesday,10
46,22,186.33923772649496,"[186.33923772649496, 186.33923772649496, 186.33923772649496, 186.33923772649496, 252.99999999999946, 186.33923772649496, 186.33923772649496, 186.33923772649496, 186.33923772649496, 186.33923772649496]","[0.0, 0.0, 1.0, 0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",ORTH,ORTH,-,-,Thursday,4
47,28,186.4460086553923,"[186.4460086553923, 186.4460086553923, 190.41646288454285, 186.4460086553923, 271.5884168887974, 186.4460086553923, 186.4460086553923, 281.17056136963936, 206.74353271560722, 186.4460086553923]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ORTH,ORTH,-,-,Friday,4
48,1,-2.7284841053187847e-12,"[-2.7284841053187847e-12, -2.7284841053187847e-12, 46.999999999999886, -2.7284841053187847e-12, -2.7284841053187847e-12, 321.9999999999979, -2.7284841053187847e-12, -2.7284841053187847e-12, -2.7284841053187847e-12, -2.7284841053187847e-12]","[-0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Monday,3
49,1,152.29658327905716,"[152.29658327905716, 152.29658327905716, 285.9999999999994, 460.99999999999915, 216.99999999999966, 459.47637340542127, 154.86139140555997, 152.29658327905716, 152.29658327905716, 152.29658327905716]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Monday,3
50,5,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Monday,9
51,5,218.45421925422187,"[218.45421925422187, 417.0, 218.45421925422187, 218.45421925422187, 218.45421925422187, 218.45421925422187, 218.45421925422187, 218.45421925422187, 218.45421925422187, 218.45421925422187]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Monday,9
52,15,252.66248203619193,"[252.66248203619193, 252.66248203619193, 252.66248203619193, 252.66248203619193, 290.99999999999966, 252.66248203619193, 317.99999999999943, 307.2813539047023, 252.66248203619193, 252.66248203619193]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",CARD,CARD,-,-,Wednesday,3
53,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",CARD,CARD,-,-,Wednesday,3
54,15,83.95153408242653,"[195.27491691342263, 84.30187508207621, 83.95153408242653, 83.95153408242653, 83.95153408242653, 83.95153408242653, 83.95153408242653, 91.13670412649438, 88.4952595694619, 83.95153408242653]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Wednesday,3
55,27,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Friday,3
56,31,-3.637978807091713e-12,"[-3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Friday,9
57,31,265.00000000000006,"[265.0, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006, 265.00000000000006]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",CARD,CARD,-,-,Friday,9
58,4,224.4315510259193,"[224.4315510259193, 224.4315510259193, 224.4315510259193, 224.4315510259193, 372.99999999999926, 224.4315510259193, 378.99999999999943, 224.4315510259193, 224.4315510259193, 224.4315510259193]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",URO,URO,-,-,Monday,8
59,6,-3.637978807091713e-12,"[-3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12, -3.637978807091713e-12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",URO,URO,-,-,Monday,10
60,6,113.43627152979496,"[113.43627152979496, 113.43627152979496, 113.43627152979496, 113.4362715297948, 113.43627152979496, 113.43627152979496, 113.43627152979496, 113.43627152979496, 113.43627152979496, 113.43627152979496]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",URO,URO,-,-,Monday,10
61,6,285.35637460393195,"[285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195, 285.35637460393195]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",URO,URO,-,-,Monday,10
62,12,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0]",URO,URO,-,-,Tuesday,8
63,25,201.56875107466692,"[201.56875107466692, 201.56875107466692, 231.72029168311178, 259.2149804972107, 201.56875107466692, 201.56875107466692, 201.56875107466692, 201.56875107466692, 214.46402338134197, 201.56875107466692]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",URO,URO,-,-,Thursday,8
64,25,98.78762814053567,"[129.6166803190558, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567, 98.78762814053567]","[0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0]",URO,URO,-,-,Thursday,8
65,25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",URO,URO,-,-,Thursday,8
66,30,196.76885677966598,"[196.76885677966598, 196.76885677966598, 196.76885677966598, 196.76885677966598, 196.76885677966598, 196.76885677966598, 196.76885677966598, 262.69711031553953, 196.76885677966598, 196.76885677966598]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",URO,URO,-,-,Friday,8
67,30,92.79260821278592,"[92.79260821278592, 92.79260821278592, 92.79260821278592, 92.79260821278592, 152.92561886471157, 92.79260821278592, 92.79260821278592, 92.79260821278592, 92.79260821278592, 92.79260821278592]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",URO,URO,-,-,Friday,8
68,30,354.1508089324425,"[354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425, 354.1508089324425]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",URO,URO,-,-,Friday,8
69,30,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",URO,URO,-,-,Friday,8
E0,"[1, 5, 1, 1, 1, 1, 4, 0, 0, 2]",-,"[267.34225861222376, 106.0, 2.0, 244.0, 43.669939150963394, 80.0, 37.0, 63.0, 20.0, 65.39700420788782]",-,-,"['CARD', 'CARD', 'CARD', 'CARD', 'CARD', 'CARD', 'URO', 'GASTRO', 'GASTRO', 'ORTH']","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[226, 106, 2, 244, 43, 80, 37, 63, 20, 34]","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday']","[3, 9, 3, 3, 3, 3, 8, 1, 1, 4]"
E1,"[1, 5, 1, 1, 4, 1, 4, 7, 0, 2]",-,"[317.0, 297.0, 154.0, 386.0, 105.0, 233.0, 177.0, 41.0, 201.0, 187.39700420788776]",-,-,"['CARD', 'CARD', 'CARD', 'CARD', 'URO', 'CARD', 'URO', 'GASTRO', 'GASTRO', 'ORTH']","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Tuesday', 'Monday', 'Monday']","[317, 297, 154, 315, 105, 126, 81, 41, 201, 183]","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Tuesday', 'Monday', 'Monday']","[3, 9, 3, 3, 8, 3, 8, 1, 1, 4]"
E2,"[1, 4, 1, 1, 1, 2, 4, 14, 12, 7]",-,"[361.0, 319.0, 382.0, 432.0, 163.0, 167.0, 231.0, 50.0, 334.0, 379.0]",-,-,"['CARD', 'URO', 'CARD', 'CARD', 'CARD', 'ORTH', 'URO', 'GASTRO', 'URO', 'GASTRO']","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Wednesday', 'Tuesday', 'Tuesday']","[361, 319, 382, 367, 163, 167, 178, 50, 334, 379]","['Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Monday', 'Wednesday', 'Tuesday', 'Tuesday']","[3, 8, 3, 3, 3, 4, 8, 2, 8, 1]"
E3,"[1, 5, 2, 7, 2, 2, 7, 14, 7, 13]",-,"[407.0, 391.0, 473.0, 178.0, 367.0, 281.0, 170.0, 279.0, 342.0, 86.0]",-,-,"['CARD', 'CARD', 'ORTH', 'GASTRO', 'ORTH', 'ORTH', 'GASTRO', 'GASTRO', 'GASTRO', 'GASTRO']","['Monday', 'Monday', 'Monday', 'Tuesday', 'Monday', 'Monday', 'Tuesday', 'Wednesday', 'Tuesday', 'Wednesday']","[395, 388, 473, 178, 367, 281, 170, 279, 342, 86]","['Monday', 'Monday', 'Monday', 'Tuesday', 'Monday', 'Monday', 'Tuesday', 'Wednesday', 'Tuesday', 'Wednesday']","[3, 9, 4, 1, 4, 4, 1, 2, 1, 1]"
E4,"[12, 0, 8, 7, 2, 4, 7, 14, 12, 13]",-,"[240.0, 401.0, 29.0, 227.0, 470.0, 329.0, 233.0, 397.0, 469.0, 307.0]",-,-,"['URO', 'GASTRO', 'ORTH', 'GASTRO', 'ORTH', 'URO', 'GASTRO', 'GASTRO', 'URO', 'GASTRO']","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Monday', 'Monday', 'Tuesday', 'Wednesday', 'Tuesday', 'Wednesday']","[240, 401, 29, 227, 380, 329, 233, 397, 371, 307]","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Monday', 'Monday', 'Tuesday', 'Wednesday', 'Tuesday', 'Wednesday']","[8, 1, 4, 1, 4, 8, 1, 2, 8, 1]"
E5,"[12, 2, 7, 7, 2, 8, 15, 21, 19, 13]",-,"[438.0, 436.0, 35.0, 337.0, 510.0, 144.0, 51.43546480532762, 130.0, 32.0, 466.10265930615816]",-,-,"['URO', 'ORTH', 'GASTRO', 'GASTRO', 'ORTH', 'ORTH', 'CARD', 'GASTRO', 'URO', 'GASTRO']","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Wednesday', 'Wednesday']","[438, 436, 35, 286, 429, 144, 39, 130, 32, 455]","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Wednesday', 'Wednesday']","[8, 4, 1, 1, 4, 4, 3, 2, 9, 1]"
E6,"[12, 3, 7, 8, 9, 8, 15, 21, 19, 24]",-,"[489.0, 441.0, 128.0, 382.0, 162.0, 254.0, 178.0, 371.0, 176.0, 81.0]",-,-,"['URO', 'GYN', 'GASTRO', 'ORTH', 'ORTH', 'ORTH', 'CARD', 'GASTRO', 'URO', 'GYN']","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Thursday', 'Wednesday', 'Thursday']","[444, 441, 128, 382, 162, 254, 178, 371, 176, 81]","['Tuesday', 'Monday', 'Tuesday', 'Tuesday', 'Tuesday', 'Tuesday', 'Wednesday', 'Thursday', 'Wednesday', 'Thursday']","[8, 5, 1, 4, 5, 4, 3, 2, 9, 7]"
