Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
10,17,217.81943567728587,"[217.81943567728587, 217.81943567728587, 217.81943567728587, 275.8630258689491, 217.81943567728587, 347.7002940570087, 217.81943567728587, 217.81943567728587, 224.29580097724502, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 310.74495029684346, 322.8630849778722, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 265.59111091268426, 217.81943567728587, 217.81943567728587, 354.25738015785896, 246.97063387520626, 217.81943567728587, 221.9543894024256, 217.81943567728587, 217.81943567728587, 217.81943567728587, 224.99220018023453, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 234.16674517498288, 217.81943567728587, 217.81943567728587, 320.62448361188046, 217.81943567728587, 241.7746552605874, 217.81943567728587, 217.81943567728587, 264.5221364273365, 226.84746399113598, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 258.3343086704574, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 241.96160169993396, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 275.04663530232494, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 250.02076799457797, 217.81943567728587, 237.24357205296803, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 217.81943567728587, 263.1277017685054, 217.81943567728587, 274.19982490228614, 217.81943567728587, 277.8308809968067, 235.07137333437635, 352.8628916705116, 217.81943567728587, 217.81943567728587]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
11,17,104.85491036582476,"[119.48270904061472, 104.85491036582476, 141.62677593686146, 143.09304575359553, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 113.47127251764604, 121.92930454024729, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 136.13101737102443, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 192.46228609358081, 104.85491036582476, 104.85491036582476, 105.52787362609108, 104.85491036582476, 104.85491036582476, 121.18481806229642, 104.85491036582476, 104.85491036582476, 104.85491036582476, 105.47415129026821, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 132.53462801580096, 104.85491036582476, 118.79117328009812, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 130.88388729334642, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 131.985908560378, 104.85491036582476, 148.63627035863968, 131.64763670703937, 129.61685397288252, 104.85491036582476, 201.92987498848967, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 122.59427549136647, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 104.85491036582476, 165.28497209056763, 104.85491036582476, 104.85491036582476, 135.595648185272, 123.2126405785137, 104.85491036582476, 144.12379724018734, 107.1971010902936, 261.5382123489285, 104.85491036582476, 104.85491036582476]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
12,17,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
13,18,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
14,18,153.2486958873399,"[153.2486958873399, 253.5920281392799, 153.24869588733986, 157.2430845033532, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733984, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733992, 153.2486958873399, 284.22378392677746, 153.2486958873399, 153.24869588733984, 153.2486958873399, 280.3328015585067, 153.2486958873399, 153.2486958873399, 153.24869588733984, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733984, 153.24869588733986, 203.31773383812384, 153.2486958873399, 153.2486958873399, 153.24869588733992, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.24869588733984, 153.24869588733986, 335.16282241452285, 153.2486958873399, 153.2486958873399, 153.24869588733992, 153.24869588733986, 153.2486958873399, 153.2486958873399, 291.5054300695898, 153.2486958873399, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.24869588733984, 153.24869588733992, 153.2486958873399, 324.5151100708692, 153.24869588733986, 153.24869588733992, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.24869588733992, 224.75392983403688, 153.2486958873399, 153.2486958873399, 174.6707716093051, 153.24869588733984, 153.2486958873399, 153.2486958873399, 153.24869588733986, 153.24869588733986, 153.24869588733986, 468.9120312882759, 153.2486958873399, 153.24869588733984, 153.24869588733986, 153.2486958873399, 153.2486958873399, 153.2486958873399, 153.24869588733986]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
15,18,277.71678544729264,"[277.71678544729264, 338.82956714221694, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 362.32449248486466, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 351.57023704296523, 277.71678544729264, 392.30273805905466, 277.71678544729264, 277.71678544729264, 277.71678544729264, 455.64920199339224, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 337.14501038618687, 277.71678544729264, 277.71678544729264, 279.8024031552594, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 458.2313826531961, 277.71678544729264, 277.71678544729264, 283.7263217473768, 277.71678544729264, 277.71678544729264, 277.71678544729264, 356.66737146403756, 330.0061226199648, 277.71678544729264, 277.71678544729264, 299.79737745315697, 277.71678544729264, 277.71678544729264, 296.7118438782677, 277.71678544729264, 424.5026615846684, 277.71678544729264, 350.7059422304397, 370.0, 277.71678544729264, 277.71678544729264, 277.71678544729264, 299.0947496873965, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 489.210307327514, 277.71678544729264, 277.71678544729264, 277.71678544729264, 277.71678544729264, 296.5733090689433, 277.71678544729264, 277.71678544729264]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
16,23,291.4951608673943,"[291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 341.4269025051022, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 441.84270244430877, 291.4951608673943, 291.4951608673943, 426.1840562944552, 291.4951608673943, 291.4951608673943, 305.14216058583173, 377.28945506708254, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 297.5908087381047, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 433.1561535911879, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 297.0603952624989, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 311.214109776752, 291.4951608673943, 300.1195713989421, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 463.064172305685, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 340.2716028686391, 291.4951608673943, 291.4951608673943, 307.63200125197835, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 380.97813850660737, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 311.4547156107073, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 309.00155238854785, 291.4951608673943, 291.4951608673943, 291.4951608673943, 291.4951608673943, 312.5223994884347, 315.0493655181703, 291.4951608673943, 291.4951608673943, 291.49516086739436]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
17,23,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 341.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 125.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
18,23,106.08358503100403,"[106.08358503100403, 106.08358503100403, 127.31661686603579, 106.08358503100403, 133.99089525598865, 106.08358503100403, 106.08358503100403, 106.08358503100403, 106.08358503100399, 183.71587597613185, 106.08358503100403, 157.09949948469236, 368.33216089274976, 106.08358503100399, 106.08358503100403, 226.03565751770614, 106.08358503100403, 106.08358503100403, 106.08358503100405, 106.08358503100403, 106.08358503100399, 107.58654873048877, 106.08358503100398, 106.08358503100403, 106.08358503100403, 106.08358503100403, 106.08358503100403, 176.28429730534202, 106.08358503100403, 106.08358503100403, 106.08358503100403, 106.08358503100398, 106.08358503100405, 106.08358503100403, 106.08358503100403, 106.08358503100403, 106.08358503100399, 106.08358503100399, 106.08358503100403, 106.08358503100403, 106.08358503100399, 106.08358503100399, 106.08358503100403, 120.36967128680733, 106.08358503100403, 106.08358503100398, 106.08358503100398, 106.08358503100403, 106.08358503100403, 108.55158759304226, 106.08358503100399, 106.08358503100398, 106.08358503100403, 106.08358503100399, 192.94855045434173, 106.08358503100405, 106.08358503100399, 185.5209326531951, 106.08358503100403, 106.08358503100399, 106.08358503100398, 106.08358503100403, 106.08358503100403, 434.981502923382, 106.08358503100399, 106.08358503100398, 106.08358503100403, 106.08358503100403, 106.08358503100399, 106.08358503100399, 106.08358503100408, 143.33786992195311, 106.08358503100403, 106.08358503100402, 106.08358503100398, 106.08358503100403, 106.08358503100399, 106.08358503100399, 106.08358503100405, 106.08358503100399, 109.75084123715193, 134.95358773808255, 106.08358503100399, 106.08358503100399, 106.08358503100405, 106.08358503100403, 106.08358503100403, 106.08358503100396, 106.08358503100398, 106.08358503100403, 203.52236483333925, 106.08358503100403, 106.08358503100399, 212.76248895491312, 106.96961995706222, 106.08358503100403, 106.08358503100403, 156.79739378579822, 171.74680136051094, 106.08358503100403]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,6
19,24,168.51375108551736,"[168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551733, 168.51375108551736, 168.51375108551733, 168.51375108551736, 168.51375108551736, 196.2192850340935, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 959.7746504468327, 168.51375108551736, 483.25170576349296, 168.51375108551736, 168.51375108551738, 331.792285406718, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 391.0, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551733, 205.27405097914286, 291.8767455600931, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 504.0, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551733, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 169.7469059187727, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 187.473962186297, 168.51375108551736, 168.51375108551736, 211.2054165049613, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 191.24737639442606, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551733, 168.51375108551736, 313.19506484795306, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551733, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551736, 168.51375108551738, 168.51375108551736, 168.51375108551736]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,7
20,24,0.0,"[0.0, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 895.0, 0.0, 389.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 189.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 134.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.842170943040401e-14, -2.842170943040401e-14, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Thursday,7
21,29,184.91000581627083,"[184.9100058162708, 184.91000581627085, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.9100058162708, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.9100058162708, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.91000581627085, 280.63564156478475, 184.91000581627083, 184.91000581627083, 184.9100058162708, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 217.73054302875443, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 859.0, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 411.4602881625213, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.9100058162708, 184.91000581627083, 184.91000581627083, 184.91000581627085, 184.91000581627083, 184.91000581627083, 184.91000581627083]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Friday,7
