Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
30,17,271.4962946275131,"[271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 313.64849591126494, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 274.357662251991, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 633.5303925884767, 271.4962946275131, 271.4962946275131, 271.4962946275131, 369.98816583964134, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 279.71862836364863, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 490.5479293511426, 271.4962946275131, 397.7163063828811, 271.4962946275131, 574.0, 285.23568251575915, 271.4962946275131, 271.4962946275131, 271.4962946275131, 319.5421622849192, 323.63998098533284, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 546.3331383805962, 330.95421784229, 271.4962946275131, 271.4962946275131, 649.4604906629183, 271.4962946275131, 271.4962946275131, 271.4962946275131, 384.0670055912581, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 425.02691737186797, 271.4962946275131, 346.57398760698226, 318.0180518256942, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 316.53519503306524, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 353.26482906327715, 271.4962946275131, 271.4962946275131, 486.55336989055803, 271.4962946275131, 271.4962946275131, 271.4962946275131, 315.1619896021645, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131, 271.4962946275131]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,5
31,18,267.5648722523205,"[267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 346.844118306298, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.56487225232047, 373.9827931401695, 267.5648722523205, 267.5648722523205, 396.1170563274185, 298.9386150311216, 268.9004978025262, 267.5648722523205, 267.5648722523205, 275.10965571153713, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 301.0783643096696, 392.4970185615073, 267.5648722523205, 281.6184946890322, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 319.7754141281629, 267.5648722523205, 334.7996519439381, 267.5648722523205, 283.55257547388857, 267.5648722523205, 267.5648722523205, 310.2131050948446, 267.5648722523205, 267.5648722523205, 299.91747179104743, 324.47387349163586, 267.5648722523205, 275.35111140235756, 281.6652954475268, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 292.66705598700594, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 381.28294382170566, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205, 341.451059480979, 267.5648722523205, 267.5648722523205, 267.5648722523205, 267.5648722523205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GYN,GYN,-,-,Wednesday,6
32,0,176.97982203227014,"[176.97982203227014, 192.0, 176.97982203227014, 302.0, 176.97982203227014, 261.4652460838669, 176.97982203227014, 176.97982203227014, 287.4010988760932, 176.97982203227014, 302.95274708178056, 206.84199502335983, 257.88134514332916, 176.97982203227014, 176.97982203227014, 339.03696081217964, 181.0, 279.3245864666579, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 541.6113428899534, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 439.65600641063884, 176.97982203227014, 176.97982203227014, 406.05698925729365, 176.97982203227014, 176.97982203227014, 264.8276306668739, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 425.4273144343906, 187.43279833178238, 176.97982203227014, 176.97982203227014, 180.0094466805058, 240.44943516988684, 253.4271142242206, 403.0, 411.0, 176.97982203227014, 428.2517023069817, 188.50002679114667, 296.91723765805506, 194.0, 198.83235512731792, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 234.8559808854049, 497.5302484972492, 176.97982203227014, 423.7448549844329, 263.81300623044, 255.31999938648838, 284.0, 228.60319637221613, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 335.2930004016122, 176.97982203227014, 176.97982203227014, 192.0, 201.21492761274317, 231.0, 285.5119734540002, 176.97982203227014, 240.3385257268225, 176.97982203227014, 176.97982203227014, 176.97982203227014, 243.0, 176.97982203227014, 176.97982203227014, 176.97982203227014, 176.97982203227014, 453.24956770083105, 322.97848597992186, 368.6006633402566, 463.83175814570734, 176.97982203227014, 513.0, 176.97982203227014, 333.5659651338892]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Monday,1
33,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.0, 447.0, 0.0, 0.0, 0.0, 0.0, 0.0, 160.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 203.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 346.0, 0.0, 142.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 418.0, 0.0, 243.0, 0.0, 182.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.13441774413525, 0.0, 0.0, 61.84847400142007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 213.0, 54.0, 0.0, 272.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Monday,1
34,7,249.6068737626254,"[414.99999999999994, 427.97933809073766, 281.9999999999999, 322.2147576265742, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 284.06857395297686, 256.21863220041735, 249.6068737626254, 249.6068737626254, 486.99999999999983, 585.5534838031836, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 533.0, 249.6068737626254, 249.6068737626254, 498.99999999999994, 249.60687376262536, 517.5166322799621, 314.0, 249.6068737626254, 267.16240324474836, 291.2052072951044, 249.60687376262544, 249.6068737626254, 465.9878450587986, 249.6068737626254, 249.6068737626254, 464.99999999999983, 342.0, 249.6068737626254, 249.6068737626254, 316.1237798779171, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 249.6068737626254, 376.0, 249.6068737626254, 249.6068737626254, 687.0030650916245, 449.95105443434375, 256.25945651984773, 249.6068737626254, 249.6068737626254, 249.6068737626254, 262.4101311245986, 249.6068737626254, 353.5226663269237, 339.65168042631774, 259.9853653146188, 289.8010377020425, 518.7011720929312, 249.6068737626254, 492.7811362243922, 249.6068737626254, 329.60411799922747, 405.87800317144706, 249.6068737626254, 249.6068737626254, 249.6068737626254, 391.99999999999983, 249.6068737626254, 445.121687430687, 344.9989835302845, 276.9363879360159, 298.9748941967049, 249.6068737626254, 249.6068737626254, 249.60687376262538, 249.6068737626254, 471.9999999999999, 310.0, 249.60687376262538, 249.6068737626254, 249.6068737626254, 272.31938728662965, 249.60687376262536, 249.60687376262538, 249.6068737626254, 253.5887021557805, 285.6292600145435, 703.3295002185339, 638.9999999999999, 249.6068737626254, 269.323796695262, 249.6068737626254, 249.6068737626254, 427.9999999999999, 469.93510782582945, 372.28017043714965, 249.6068737626254]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Tuesday,1
35,13,0.0,"[0.0, 0.0, 0.0, 393.0, 0.0, 170.0, 0.0, 75.98921048661327, 0.0, 0.0, 0.0, 233.0, 0.0, 0.0, 320.0, 0.0, 0.0, 0.0, 0.0, 135.0, 356.0, 0.0, 0.0, 0.0, 145.0, 152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 401.0, 141.0, 0.0, 0.0, 0.0, 0.0, 421.0, 0.0, 0.0, 432.0, 382.0, 406.0, 0.0, 0.0, 0.0, 95.0, 99.0, 0.0, 381.0, 0.0, 0.0, 0.0, 0.0, 290.0, 0.0, 0.0, 260.0, 0.0, 226.0, 0.0, 0.0, 0.0, 220.0, 0.0, 290.0, 0.0, 432.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 181.0, 0.0, 226.0, 355.0, -1.1368683772161603e-13, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Wednesday,1
36,14,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 462.0, 126.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 136.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 420.0, 135.0, 263.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 187.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 194.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Wednesday,2
37,26,8.827265968125062,"[8.827265968124891, 8.827265968125062, 8.827265968124948, 8.827265968125062, 8.827265968125063, 8.827265968125005, 8.827265968125062, 8.827265968125005, 8.827265968125062, 8.827265968124948, 8.827265968125062, 8.827265968125005, 8.827265968124948, 8.827265968125058, 8.827265968125005, 174.0, 8.827265968125062, 8.827265968124948, 153.3214099358368, 8.827265968125005, 8.827265968125005, 8.827265968125062, 83.0, 8.827265968124891, 8.827265968125062, 8.827265968125062, 184.0, 8.827265968124834, 8.827265968125005, 8.827265968125005, 8.827265968124948, 8.827265968125062, 8.827265968124948, 172.0, 8.827265968125062, 8.827265968125062, 8.827265968124948, 8.827265968125005, 8.827265968124948, 8.827265968125005, 8.827265968124948, 8.827265968125062, 8.827265968125047, 154.0, 8.827265968125062, 8.827265968125047, 539.0, 8.827265968125054, 8.827265968125062, 8.827265968124948, 138.0, 219.0, 8.827265968125062, 8.827265968125062, 79.0, 8.827265968125005, 8.827265968125005, 8.827265968125062, 8.827265968125005, 8.827265968125062, 8.827265968125062, 8.827265968125062, 82.0, 8.827265968125062, 8.827265968125033, 501.0, 401.0, 8.827265968125062, 420.0, 8.827265968124834, 8.827265968125033, 309.0, 171.0, 8.827265968125033, 373.0, 409.0, 8.827265968125062, 8.827265968125062, 8.827265968124948, 110.0, 8.827265968124948, 8.827265968125033, 130.0, 265.0, 8.827265968125033, 398.0, 8.827265968125062, 8.827265968124948, 8.827265968125033, 8.827265968125033, 8.827265968125005, 170.0, 8.827265968125005, 8.827265968125005, 8.827265968125062, 8.827265968125005, 8.827265968124948, 8.827265968124948, 266.0, 8.827265968125047]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Friday,2
38,26,200.68138129944447,"[200.68138129944444, 393.0, 200.68138129944447, 298.7553603776733, 393.3093597577419, 200.68138129944447, 200.68138129944447, 200.68138129944447, 220.8967797778212, 200.68138129944447, 213.0, 200.68138129944447, 200.68138129944447, 219.0, 200.68138129944447, 276.83965619510644, 205.2028313776394, 200.68138129944447, 200.6813812994443, 200.68138129944447, 200.68138129944447, 331.0, 200.68138129944447, 200.68138129944447, 205.76822796785157, 218.84367609442515, 378.6595792152497, 200.6813812994444, 200.68138129944447, 200.68138129944447, 200.68138129944447, 203.78477266493528, 200.68138129944444, 429.6042541816172, 200.68138129944447, 503.0, 200.68138129944447, 200.68138129944447, 200.68138129944447, 200.68138129944447, 200.6813812994445, 225.21462533540063, 227.0, 283.0139885489908, 382.927230617152, 200.68138129944447, 694.5283215866432, 200.68138129944435, 319.0, 200.68138129944447, 257.5692587706299, 427.0, 486.0, 200.68138129944447, 288.0, 368.0, 200.68138129944447, 578.0, 200.68138129944447, 241.97993777323964, 338.8337506381665, 314.63429579915874, 200.68138129944447, 620.0, 200.68138129944447, 631.6837724996363, 537.9164431056095, 283.3357868198231, 562.6751424730161, 200.68138129944447, 200.68138129944447, 427.298980961765, 290.23616870220815, 358.0, 428.9835429387806, 501.19485908422894, 511.0, 419.0, 200.68138129944444, 312.0, 200.68138129944447, 200.68138129944447, 200.68138129944447, 375.35921763429246, 319.0, 449.201713070135, 249.10331746003126, 200.6813812994445, 387.0, 251.0, 200.68138129944447, 284.5088863377096, 311.0, 287.0, 200.68138129944447, 200.68138129944447, 200.68138129944447, 200.68138129944447, 402.79413565448294, 200.68138129944447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Friday,2
40,13,217.8645024944703,"[217.8645024944703, 217.8645024944703, 358.0, 453.13384084142206, 217.8645024944703, 373.7875423237538, 217.8645024944703, 217.86450249447034, 217.86450249447026, 217.86450249447034, 317.12488396188996, 474.24487738742204, 253.74623583891392, 299.50675943406657, 375.1071057545701, 217.86450249447026, 364.0, 217.86450249447026, 251.52227524622987, 289.6284903055472, 435.6104373282572, 217.8645024944703, 217.8645024944703, 475.0, 366.32151593165844, 217.8645024944703, 217.8645024944703, 217.86450249447032, 285.50192564445354, 366.0, 217.86450249447032, 268.98234247558537, 472.70788203810025, 237.90587507856867, 217.8645024944703, 217.86450249447026, 280.0, 350.84165094375703, 604.820365105166, 217.86450249447026, 483.77953078803336, 558.8544793975276, 474.2538236389945, 452.17876714275775, 283.08352890260085, 217.8645024944703, 356.1872147157436, 218.25331399279787, 220.4017305452296, 217.8645024944703, 437.2528510054716, 217.8645024944703, 217.8645024944703, 217.8645024944703, 217.8645024944703, 362.42469883702336, 217.8645024944703, 217.8645024944703, 319.023781282959, 217.86450249447026, 275.41907294742066, 217.8645024944703, 217.8645024944703, 349.6158666318624, 413.6951465336058, 217.8645024944703, 370.23403436024284, 217.8645024944703, 573.1137605812769, 217.8645024944703, 217.8645024944703, 217.8645024944703, 217.8645024944703, 217.8645024944703, 217.8645024944703, 217.8645024944703, 348.33829466471417, 361.0, 217.8645024944703, 258.0, 280.0, 217.8645024944703, 217.8645024944703, 342.01231563569524, 325.94671313880656, 298.78019807874324, 217.86450249447026, 238.34173546639167, 483.0, 217.8645024944703, 217.8645024944703, 454.0, 324.09767671051605, 506.0, 271.6816755084104, 416.0098394152602, 217.8645024944703, 258.46307004336086, 330.9433903722193, 217.86450249447034]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Wednesday,1
41,21,3.4153712116712285,"[3.4153712116712285, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427, 3.4153712116712285, 3.415371211671186, 3.4153712116712427, 3.415371211671186, 3.4153712116712285, 3.415371211671186, 157.0, 175.0, 3.4153712116712285, 3.4153712116712285, 3.4153712116712995, 3.4153712116712995, 3.4153712116712285, 3.4153712116712427, 3.4153712116712285, 39.0, 3.415371211671186, 3.4153712116712427, 3.415371211671186, 3.415371211671186, 3.4153712116712427, 221.0, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.415371211671186, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.4153712116712285, 3.4153712116712995, 3.4153712116712427, 459.0, 365.0, 3.4153712116712427, 3.4153712116712427, 233.0, 3.4153712116712427, 3.4153712116712285, 3.4153712116712285, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 67.0, 3.415371211671186, 3.4153712116712285, 3.4153712116712995, 142.0, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.4153712116712427, 92.0, 3.4153712116712995, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.415371211671186, 216.0, 3.4153712116712427, 126.0, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427, 3.4153712116712285, 3.4153712116712285, 3.4153712116712285, 167.0, 228.0, 3.4153712116712427, 3.4153712116712285, 155.0, 54.56439255569228, 3.4153712116712427, 3.4153712116712427, 257.0, 3.4153712116712427, 3.4153712116712285, 3.4153712116712427, 3.4153712116712427, 3.4153712116712285, 3.4153712116712285, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427, 525.0, 3.4153712116712427, 3.4153712116712427, 3.4153712116712427]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Thursday,2
44,7,0.0,"[284.0, 258.0, 0.0, 183.0, 1.1368683772161603e-13, 0.0, 0.0, 93.0, 0.0, 0.0, 0.0, 0.0, 94.98728556571263, 0.0, 0.0, 362.0, 0.0, 40.0, 0.0, 0.0, 0.0, 89.0, 0.0, 0.0, 0.0, 442.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 355.0, 0.0, 0.0, 0.0, 0.0, 0.0, 103.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 434.0, 386.0, 0.0, 126.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 317.0, 0.0, 411.0, 0.0, 0.0, 195.0, 0.0, 0.0, 0.0, 0.0, 0.0, 285.0, 316.0, 5.684341886080802e-14, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 87.48308790757329, 0.0, 5.684341886080802e-14, 0.0, 188.0, 518.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Tuesday,1
