Model,SolvedOptimally,SolutionCount,ObjectiveBound,SolveTime,TimeOut,OptimalityGap,BestObjective
blockorder8,True,6,7.061018436615996e-14,0.27187585830688477,False,0.0,5.146993942162226e-13
blockorder9,True,4,-2.220890138460163e-12,0.20538592338562012,False,0.0,-4.671818487622659e-13
blockorder10,True,3,-1.8482992913959606e-12,0.6330399513244629,False,0.0,3.907985046680551e-13
blockorder11,True,3,0.879999999998101,0.5788719654083252,False,0.0,0.880000000000337
blockorder12,True,3,0.12999999999994394,0.502295970916748,False,0.0,0.13000000000074696
blockorder13,True,10,0.1400000000011099,0.38129210472106934,False,0.0,0.14000000000066892
blockorder14,True,5,0.06000000000124839,0.36035895347595215,False,0.0,0.06000000000074168
blockorder15,True,3,1.6697754290362354e-12,0.44964098930358887,False,0.0,6.412648190234904e-13
blockorder16,True,5,1.3633538742396922e-13,0.9180099964141846,False,0.0,6.821210263296962e-13
blockorder17,True,5,-1.7961188092385783e-12,0.6425352096557617,False,0.0,4.551914400963142e-13
blockorder18,True,1,4.383160501220118e-13,0.47299790382385254,False,0.0,4.1389114358025836e-13
blockorder19,True,4,0.9000000000006965,0.5688378810882568,False,0.0,0.9000000000008916
blockorder20,True,4,1.5072387782311125e-12,0.22860383987426758,False,0.0,-2.4091839634365897e-13
blockorder21,True,2,-4.263256414560601e-14,0.5775740146636963,False,0.0,-2.0463630789890885e-12
blockorder22,True,4,-2.5845992013273644e-13,0.3215799331665039,False,0.0,1.1368683772161603e-13
blockorder23,True,4,-5.3290705182007514e-14,0.8440630435943604,False,0.0,1.8207657603852567e-13
blockorder24,True,4,1.4419576643831533e-12,0.5452780723571777,False,0.0,5.502265310042276e-13
blockorder25,True,6,1.1854961456947422e-12,0.7162930965423584,False,0.0,1.1368683772161603e-12
blockorder26,True,5,-1.3731238368563936e-12,0.41558408737182617,False,0.0,5.593303598061539e-13
blockorder27,True,6,1.6100000000011452,0.6686708927154541,False,0.0,1.6099999999976262
blockorder28,True,5,-2.644551244657123e-13,0.1487569808959961,False,0.0,-1.2256862191861728e-13
blockorder29,True,5,-1.4832579608992091e-13,0.6327040195465088,False,0.0,-2.2737367544323206e-13
blockorder30,True,4,0.030000000001910054,0.7052879333496094,False,0.0,0.02999999999974534
blockorder31,True,7,1.9917401061775308e-13,0.33044910430908203,False,0.0,-3.979039320256561e-13
