Surgery,Block,Start,Real Start,Status,Specialty,BlockType,Arrival Day,Arrival Time,Day,Room
49,26,187.46245105271845,"[187.46245105271845, 293.3768680067164, 232.0, 187.46245105271845, 434.0959530846451, 187.46245105271845, 414.2632130028225, 294.33834846336276, 254.7894904883903, 510.60090169112055, 371.1507514828991, 191.91521962349606, 187.46245105271845, 225.94082125666887, 417.86039062923146, 347.39401840179613, 257.12106448676496, 469.0, 187.46245105271842, 299.0, 578.0, 187.46245105271845, 187.46245105271845, 385.0, 598.9999999999999, 511.22006343570007, 288.0, 572.0, 531.1633668581806, 452.0, 484.8203651051661, 187.46245105271845, 232.57131571716755, 502.0, 187.46245105271845, 476.38132426631626, 187.46245105271845, 749.0, 361.2504152830824, 187.46245105271842, 187.46245105271848, 187.46245105271845, 464.0, 216.09991057835205, 220.0, 237.29584110576337, 187.46245105271845, 187.46245105271845, 478.0, 321.6609073863463, 187.46245105271845, 377.0, 187.46245105271845, 405.0961876257823, 187.46245105271845, 535.3552533853025, 218.64479059036876, 187.46245105271845, 381.8212323668801, 525.256416289716, 187.46245105271845, 187.46245105271845, 187.46245105271845, 339.1212480030823, 200.0, 278.82732013406553, 187.46245105271845, 454.1132812322994, 238.1821532006834, 760.0, 248.0, 362.68355662501625, 648.0, 288.4073774658192, 606.1082326134575, 187.46245105271845, 187.46245105271845, 187.46245105271845, 361.0, 187.46245105271845, 449.2406974940297, 317.6130757933639, 187.46245105271845, 406.4819314851758, 212.3021205725047, 226.63475832478062, 190.73124852834422, 265.1398544108726, 187.46245105271845, 239.2941588445908, 187.46245105271845, 209.39288723605182, 350.92900732199035, 382.81847531468776, 226.35382718732478, 187.46245105271845, 565.0, 495.9086235329035, 392.0138514766582, 326.5379339752918]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GASTRO,GASTRO,-,-,Friday,2
50,2,120.0764995170693,"[181.0, 120.0764995170693, 336.5282865488754, 193.45697604334242, 122.0240710534393, 184.22473919688176, 140.78397164954728, 120.0764995170693, 382.06289039793563, 169.99317868622617, 143.12818474342492, 120.0764995170693, 120.0764995170693, 154.5094337476184, 263.1431409606266, 138.03359115932517, 229.2383691925532, 120.0764995170693, 214.60020892559692, 120.0764995170693, 120.0764995170693, 128.18396076779766, 124.38176581469851, 135.72985734115926, 279.689989309273, 370.0, 120.07649951706924, 265.0831586672703, 120.0764995170693, 120.0764995170693, 212.91197952549552, 165.0, 120.0764995170693, 222.3266998616707, 240.80829228345758, 135.07263457688316, 120.0764995170693, 120.0764995170693, 225.96644285543712, 120.0764995170693, 188.13753955105219, 132.56105361552542, 241.3238011124284, 383.7054954604842, 120.0764995170693, 161.86298652273126, 144.8380803572618, 120.0764995170693, 120.0764995170693, 186.0027651276453, 120.0764995170693, 282.2355452405878, 217.61242396800532, 120.0764995170693, 120.0764995170693, 120.0764995170693, 228.39363030837868, 566.3227940522343, 300.7544939528023, 299.63889824977554, 215.50734221126396, 196.93585537562222, 182.66031306419495, 183.87803677915582, 120.0764995170693, 352.0, 120.0764995170693, 120.0764995170693, 536.0, 190.59490738291848, 167.0456728074915, 140.17322122130608, 212.21365360844536, 120.0764995170693, 156.49226966978017, 157.30139925214513, 230.66113929125333, 666.1845039413915, 156.92797555518027, 174.2150015610726, 733.0209247756469, 120.0764995170693, 169.68746401339556, 120.0764995170693, 120.0764995170693, 120.0764995170693, 439.0833025634738, 225.27457541399292, 286.470770747548, 120.0764995170693, 120.0764995170693, 137.29911160020941, 120.0764995170693, 120.0764995170693, 160.27323629618047, 120.0764995170693, 153.87358901667116, 510.42020612049697, 120.0764995170693, 120.0764995170693]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Monday,4
51,8,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 248.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 272.0, 0.0, 195.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 301.0, 325.0, 262.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.0, 0.0, 0.0, 84.0, 278.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 305.0, 0.0, 0.0, 0.0, 0.0, 108.0, 0.0, 0.0, 0.0, 199.78972243176088, 0.0, 0.0, 0.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 485.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 426.0, 194.0, 0.0, 252.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ORTH,ORTH,-,-,Tuesday,4
53,20,0.0,"[0.0, 0.0, 0.0, 243.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 352.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 520.5087936071116, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 204.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 342.0, 438.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Wednesday,10
54,20,119.48403730426205,"[181.85193904513082, 152.65257204228035, 315.9172549966505, 377.86116652383515, 135.99147852236902, 119.48403730426205, 119.48403730426205, 187.52749844000274, 160.97546714753312, 119.48403730426205, 312.1824552886568, 119.48403730426205, 119.48403730426205, 362.50857796258305, 119.48403730426205, 119.48403730426205, 124.98983511490488, 224.57081346478665, 258.65200058529626, 188.06269344144758, 141.88703712453255, 119.48403730426205, 203.46189649024987, 119.48403730426205, 119.48403730426205, 119.48403730426205, 249.7822605348568, 119.48403730426205, 482.7419665536938, 119.48403730426205, 119.48403730426205, 119.48403730426205, 119.48403730426205, 239.0, 119.48403730426207, 152.82527440785827, 119.48403730426205, 128.64278414366316, 119.48403730426205, 390.0, 251.42706568185582, 119.48403730426205, 119.48403730426205, 119.48403730426205, 138.06400044256605, 119.48403730426205, 119.48403730426205, 155.98363012157756, 233.57018825969578, 119.48403730426205, 119.48403730426207, 230.56695537147428, 119.48403730426205, 318.1506198059107, 119.48403730426205, 119.48403730426205, 119.48403730426205, 138.24100319979448, 160.53662203490524, 358.1117734776996, 119.48403730426205, 142.84605964133445, 175.2578815011612, 119.48403730426205, 119.48403730426205, 233.75091948314815, 121.34118904868609, 193.22196450730138, 499.5918538372067, 119.48403730426205, 119.48403730426207, 119.48403730426205, 119.48403730426205, 140.43433031291693, 119.48403730426205, 190.31658492128977, 153.01723507179668, 119.48403730426205, 248.75521932049978, 119.48403730426205, 122.15669726991685, 294.35502409553214, 125.3174897892509, 199.17907575559914, 119.48403730426205, 200.71808412965072, 123.93688079818604, 135.86358322238965, 119.48403730426205, 176.85122448000035, 119.48403730426205, 139.22480010129536, 173.90785998421796, 119.48403730426205, 470.6959899015699, 513.9072238547868, 165.33379137802342, 119.48403730426205, 119.48403730426205, 119.48403730426205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Wednesday,10
55,22,0.0,"[0.0, -5.684341886080802e-14, 0.0, 0.0, -5.684341886080802e-14, 165.0, 481.0, 398.0, 228.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 403.0, 0.0, 542.0, 0.0, 0.0, 0.0, 0.0, 219.0, 0.0, 141.0, 0.0, 149.0, 0.0, 302.0, 162.0, 1.1368683772161603e-13, 0.0, 211.0, 0.0, 0.0, -5.684341886080802e-14, 466.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 122.0, 166.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 185.0, 323.0, 0.0, 228.00000000000003, 0.0, 288.0, 0.0, 193.0, 0.0, 309.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 176.0, 0.0, 127.0, 289.0, 0.0, 148.0, 0.0, 350.0, 163.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, 307.0, -1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 102.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 257.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Thursday,4
56,28,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 247.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, -2.842170943040401e-14, 0.0, 211.0, -5.684341886080802e-14, -2.842170943040401e-14, 62.0, -1.1368683772161603e-13, 0.0, 0.0, 227.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 5.684341886080802e-14, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, -1.1368683772161603e-13, -5.684341886080802e-14, -5.684341886080802e-14, 301.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 309.0, -1.261923898709938e-11, 0.0, 0.0, 248.0, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, -2.2737367544323206e-13, 0.0, 0.0, 266.0, 0.0, 194.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 0.0, 0.0, 1.1368683772161603e-13, 0.0, -5.684341886080802e-14, 0.0, -5.684341886080802e-14, 234.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Friday,4
58,2,287.73553147682594,"[355.7260708066616, 287.73553147682594, 426.1822505029113, 287.73553147682594, 391.90344743517284, 287.73553147682594, 287.73553147682594, 369.43126015172015, 534.7334334170545, 312.5353208852281, 287.80093309905425, 297.1130631446506, 287.73553147682594, 337.56596173882656, 363.0607056636048, 337.378509693708, 320.32223409864423, 287.73553147682594, 398.1858228918293, 390.8223710623399, 303.49017987060165, 293.47617755245193, 287.73553147682594, 342.82377365229655, 402.16464636858876, 490.44564190079836, 297.0983986990637, 299.868557823614, 422.0, 479.3154564932483, 347.1592922074703, 425.0, 287.73553147682594, 397.61761749991626, 388.15867777627005, 287.73553147682594, 322.291425714011, 429.0, 376.7514789569406, 346.31502143403935, 287.73553147682594, 287.73553147682594, 453.90762050965225, 461.7621185922816, 287.73553147682594, 287.73553147682594, 287.73553147682594, 287.73553147682594, 287.73553147682594, 287.73553147682594, 287.73553147682594, 390.0, 402.0972355069826, 287.73553147682594, 287.73553147682594, 287.73553147682594, 404.18554402880795, 669.2424530455378, 430.77271177847393, 355.759169244304, 290.38149121159967, 385.59146283074244, 287.73553147682594, 424.828489068077, 342.8557100108627, 462.2777480031538, 392.4753556656242, 287.73553147682594, 688.4088821735697, 287.73553147682594, 294.9980647975592, 287.73553147682594, 329.1479053300608, 287.73553147682594, 287.73553147682594, 313.2028718460677, 388.9894501411474, 824.113043760171, 287.73553147682594, 287.73553147682594, 855.1487003255913, 287.73553147682594, 287.73553147682594, 287.73553147682594, 456.600331382209, 287.73553147682594, 540.5883715286799, 380.6918823883054, 415.7129044973501, 333.37719333690734, 287.73553147682594, 287.73553147682594, 449.0118694882135, 338.91230834327473, 287.73553147682594, 301.8968260016829, 287.73553147682594, 606.2250617434221, 287.73553147682594, 365.6537449353534]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Monday,4
59,9,0.0,"[-5.684341886080802e-14, 0.0, 5.684341886080802e-14, 0.0, 272.0, 0.0, 0.0, 126.0, 0.0, 0.0, 0.0, 0.0, 0.0, 425.0, 0.0, 0.0, 0.0, 5.684341886080802e-14, 0.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 1.1368683772161603e-13, 0.0, -5.684341886080802e-14, -1.1368683772161603e-13, 0.0, 0.0, 390.0, 0.0, 0.0, 0.0, 0.0, 289.0, 0.0, 0.0, -5.684341886080802e-14, -5.684341886080802e-14, -5.684341886080802e-14, 1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 1.1368683772161603e-13, 550.0, 5.684341886080802e-14, 7.048583938740194e-12, 384.0, -5.684341886080802e-14, -5.684341886080802e-14, 5.684341886080802e-14, -5.684341886080802e-14, 0.0, 221.0, 436.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1368683772161603e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 201.0, 0.0, 0.0, 0.0, 543.0, 0.0, 0.0, -5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 255.0, 357.0, -5.684341886080802e-14, 0.0, 68.0, 0.0, 5.684341886080802e-14, 5.684341886080802e-14, 0.0, 0.0, 0.0, 0.0, -5.684341886080802e-14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Tuesday,5
60,9,212.11515002978678,"[212.1151500297868, 212.11515002978678, 219.5705288509263, 212.11515002978678, 405.13052294034594, 275.77098881608515, 223.48388720586462, 253.19403537490848, 212.11515002978678, 305.0, 212.11515002978678, 212.11515002978678, 212.11515002978678, 599.666171764617, 417.0, 212.11515002978678, 212.11515002978678, 268.04397455817457, 305.43554883843115, 212.11515002978678, 212.11515002978678, 212.11515002978678, 288.0, 627.0, 395.26893914326763, 421.0, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 567.8867703674163, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 539.0047488757278, 333.0, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 273.2328274483175, 212.11515002978678, 212.11515002978675, 212.1151500297868, 212.1151500297867, 268.70680568275316, 623.588679936688, 227.70854214390022, 212.11515002978678, 680.7729120102571, 212.11515002978678, 212.11515002978678, 213.863294938823, 212.1151500297868, 212.11515002978678, 319.26216018784504, 520.1106270357976, 212.11515002978678, 212.11515002978678, 372.0, 257.0, 212.11515002978678, 212.11515002978678, 212.1151500297868, 212.11515002978678, 355.0, 212.11515002978678, 320.0, 212.11515002978678, 212.11515002978678, 212.11515002978678, 388.0, 212.11515002978678, 277.71172409346656, 254.0, 212.11515002978678, 365.0, 652.5678628409398, 310.0, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 212.11515002978678, 506.4020612393066, 483.44167042202355, 212.11515002978675, 212.11515002978678, 212.11515002978678, 212.11515002978678, 230.7418084683634, 214.97968366126307, 212.11515002978678, 212.11515002978678, 310.0, 244.0, 212.11515002978678]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Tuesday,5
61,20,275.94478454082576,"[403.61014660780677, 275.94478454082576, 405.5578312137138, 479.28844300587366, 389.8528431459867, 275.94478454082576, 275.94478454082576, 275.94478454082576, 353.03633188015465, 275.94478454082576, 381.02487681746413, 275.94478454082576, 301.22850399411027, 428.45781211125825, 275.94478454082576, 275.94478454082576, 275.94478454082576, 297.79669387941686, 348.9371807712782, 285.77888321144525, 275.94478454082576, 275.94478454082576, 289.29984850011465, 403.23124057305154, 349.2885323001972, 275.94478454082576, 471.4320750313475, 275.94478454082576, 448.1906492214364, 298.417551023609, 275.94478454082576, 275.94478454082576, 340.0714083271271, 309.39491313453533, 546.8950587280444, 345.3725153951055, 275.94478454082576, 275.94478454082576, 275.94478454082576, 470.3509787352066, 320.38451322825216, 275.94478454082576, 275.94478454082576, 275.94478454082576, 275.94478454082576, 275.94478454082576, 316.02100602064263, 275.94478454082576, 346.9914759736684, 275.94478454082576, 503.3803532302555, 313.80625012376305, 294.0757108594022, 414.32485978370795, 275.94478454082576, 330.0, 275.94478454082576, 275.94478454082576, 292.34425719455004, 434.4898872970054, 275.94478454082576, 275.94478454082576, 325.49835692218977, 342.5002735214016, 330.41446032509737, 343.0834100842832, 275.94478454082576, 311.2026876539446, 436.8438596287724, 275.94478454082576, 407.5723825203333, 275.94478454082576, 359.3547625038062, 278.5179245336183, 317.9219029071003, 347.4927383237174, 275.94478454082576, 275.94478454082576, 473.93791042938426, 275.94478454082576, 275.94478454082576, 405.51859664457345, 515.5412847664519, 470.45197452720913, 275.94478454082576, 276.6120747763598, 275.94478454082576, 314.8366821155749, 275.94478454082576, 275.94478454082576, 275.94478454082576, 275.94478454082576, 382.34383260025106, 275.94478454082576, 680.6052093934794, 612.9988182939087, 325.30698142602597, 542.9734371928744, 381.0097424901784, 275.94478454082576]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",ORTH,ORTH,-,-,Wednesday,10
62,28,191.76448935990544,"[191.76448935990544, 191.76448935990544, 344.0, 191.76448935990544, 191.76448935990544, 191.76448935990544, 191.7644893599054, 564.7454488233076, 238.85295398874672, 191.76448935990544, 191.76448935990544, 191.76448935990544, 191.7644893599054, 204.23478946264848, 191.76448935990544, 191.76448935990544, 428.75258105508976, 191.76448935990544, 224.3289176378866, 191.76448935990547, 191.76448935990544, 191.76448935990544, 191.7644893599054, 408.0, 390.0, 191.76448935990547, 191.76448935990544, 191.76448935990544, 191.76448935990544, 191.76448935990544, 260.45292764498265, 205.92125828639777, 191.76448935990544, 191.76448935990544, 209.4735908399159, 191.76448935990544, 191.76448935990544, 425.76696699784594, 191.76448935990547, 191.76448935990544, 191.7644893599054, 566.0, 191.7644893599054, 204.2484806144755, 191.76448935990544, 191.7644893599054, 191.76448935990544, 191.76448935990544, 191.76448935990544, 255.69091324276718, 191.76448935990547, 261.87002670908817, 191.76448935990544, 191.76448935990544, 391.0483549363964, 248.40659563757762, 193.59733576085483, 337.0, 262.31638975204726, 191.76448935990547, 191.7644893599054, 191.76448935990547, 191.76448935990544, 356.02604732575696, 407.36389482381, 191.76448935990547, 191.76448935990544, 191.76448935990544, 363.7322398101848, 191.76448935990544, 421.0, 191.7644893599054, 191.76448935990544, 191.76448935990544, 191.76448935990544, 191.76448935990547, 888.9999999999998, 191.76448935990544, 267.4133048638519, 448.0598218507678, 191.76448935990547, 311.3633292557044, 191.76448935990544, 219.01519690593244, 254.1966329385616, 191.76448935990544, 191.76448935990544, 191.76448935990544, 251.3089177158714, 191.76448935990544, 191.76448935990547, 191.76448935990544, 191.76448935990544, 463.9144609755085, 203.23400428311064, 221.9465140435953, 301.0, 290.0, 191.76448935990544, 191.76448935990544]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Friday,4
65,2,0.0,"[0.0, 0.0, 170.0, 0.0, 0.0, 0.0, 0.0, 0.0, 282.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 63.0, 0.0, 0.0, 79.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101.0, 58.0, 0.0, 304.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 148.0, 0.0, 0.0, 0.0, 0.0, 0.0, 434.0, 0.0, 0.0, 154.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144.0, 570.0, 0.0, 0.0, 424.0, 0.0, 0.0, 0.0, 0.0, 0.0, 229.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 350.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ORTH,ORTH,-,-,Monday,4
